"정류소번호","정류소명","X좌표","Y좌표"
"10580","방학3동주민센터","127.0274591801","37.6583221264"
"10582","믿음주유소","127.0266535322","37.6493926166"
"10583","쌍문초등학교","127.0249417458","37.6477818599"
"10584","창동고등학교","127.0379917772","37.6512502397"
"10585","도봉역","127.0457799763","37.6809875292"
"10586","성황당","127.0437721274","37.6771875559"
"10587","창2동주민센터?보건지소","127.0355387087","37.642177155"
"10588","금호타운","127.0293879937","37.6576773905"
"10589","청한빌라","127.0150413805","37.657655763"
"10590","사거리슈퍼앞","127.0259102437","37.6497982681"
"10592","대우.삼성서비스센터","127.0465784214","37.6832489143"
"10593","도봉1동주민센터.럭키아파트","127.0437151494","37.678620287"
"10594","창2동건영아파트","127.0337768025","37.6407674519"
"10595","한양.현대아파트","127.0315279122","37.6578065933"
"10597","용호약국","127.0251555744","37.6500858758"
"10598","오복슈퍼","127.0232469679","37.6496014864"
"10599","도봉경찰서.창4동주민센터","127.0516851003","37.6523110123"
"10600","유원극동아파트","127.0489114044","37.6827010175"
"10604","도봉1파출소","127.0433756365","37.6796566489"
"10612","국민은행쌍문동지점","127.0325684045","37.657868485"
"10637","쌍문1동현대아파트","127.0227440715","37.6505188837"
"10638","한신아파트후문","127.0495039881","37.6838280147"
"10657","창북중학교","127.0381460822","37.6515935012"
"10667","윤성빌라.다리앞","127.0423594433","37.6790145516"
"10697","에덴약국","127.0234515159","37.6513747708"
"10698","도봉파크빌2단지","127.0515734531","37.6842317103"
"10700","녹천북부역","127.0505136573","37.6455815548"
"10701","창1동대우그린아파트","127.0486325542","37.6469959833"
"10702","창일중학교","127.047867374","37.6486610411"
"10703","창동역서측","127.0463383955","37.6523291893"
"10704","상아아파트","127.0429967888","37.6531644042"
"10705","옛고을길입구","127.0315854369","37.6508570874"
"10706","창일중학교","127.0474971727","37.6488028481"
"10707","주공4단지후문","127.0483171871","37.646858824"
"10710","창동아이파크","127.0472313815","37.6610588993"
"10711","북한산아이파크","127.0421935404","37.6592047886"
"10712","한국사회봉사회","127.0150415696","37.6615467325"
"10713","북한산아이파크","127.0419690825","37.6589907288"
"10714","창동아이파크","127.0473835119","37.6608616798"
"10722","도봉초등학교","127.0405825778","37.678435785"
"10726","도봉보건소.북서울농협","127.0376989713","37.6571578082"
"10727","우성1차아파트","127.0241991891","37.6574064432"
"10734","경기장학관","127.0215380357","37.6497874333"
"10735","서원아파트","127.0466777586","37.6716952848"
"10736","창동이마트","127.0461708888","37.6513329248"
"10737","누원고등학교.한신아파트정문","127.0509577365","37.6858016495"
"10740","서울문화고등학교","127.0467520626","37.6636468356"
"10744","부대앞","127.0389713981","37.6781182487"
"10745","소피아호텔","127.0351189022","37.6513619627"
"10747","청구아파트","127.0264127549","37.6575159"
"10754","쌍문1동파출소","127.0204615261","37.6501841"
"10756","창동고등학교","127.0380588132","37.6515854197"
"10757","무수골","127.0361868209","37.6777532993"
"10775","정의여중고","127.0331242114","37.6512012464"
"10777","덕성여대후문.효문중고교앞","127.0172526514","37.6527716123"
"10778","부대앞","127.0390076255","37.6780200195"
"10779","신일라이프아파트","127.0298771931","37.6509462068"
"10780","약초원.동아슈퍼","127.0160925096","37.6545604185"
"10781","도봉초등학교","127.0404396652","37.6783177932"
"10782","둘리뮤지엄.대우이안극동아파트","127.0284042411","37.6518341339"
"10783","우이1교","127.031648971","37.6439470553"
"10784","우이성당","127.0157596144","37.6560328264"
"10785","엘지전자","127.0313539323","37.6510629639"
"10786","한신아파트정문","127.0504502354","37.6864731679"
"10787","윤성빌라.다리앞","127.0423843417","37.6789379513"
"10789","한일병원입구","127.0291719949","37.6444216622"
"10790","청한빌라","127.0152985919","37.6573106168"
"10791","도봉파크빌3단지","127.0493865639","37.6879883235"
"10792","도봉1파출소","127.0433971197","37.6795575228"
"10793","방학3동주민센터.방학동성원아파트","127.027893609","37.6592095867"
"10797","도봉1동주민센터.럭키아파트","127.0435711769","37.6786374607"
"10798","신동아아파트16동","127.027803303","37.6601962887"
"10799","도봉산역","127.0466117182","37.6893500743"
"10800","성황당","127.0436280078","37.6769488243"
"10801","신동아아파트12동","127.0277446887","37.6610685461"
"10802","도봉파크빌3단지","127.0491450189","37.6879397664"
"10803","삼거리슈퍼","127.0434480274","37.6754801373"
"10804","대원그린아파트.도봉실버센터","127.0276624996","37.6625589484"
"10805","부부슈퍼","127.0425258468","37.674596518"
"10806","방학동극동아파트.방학동천주교성당","127.0282160499","37.6636518246"
"10807","시온슈퍼","127.0410739524","37.6731273774"
"10809","오봉초등학교","127.0397113391","37.6710355447"
"10810","누원고등학교.한신아파트정문","127.0506753264","37.6856747197"
"10811","신도봉시장","127.0427211398","37.6711714567"
"10812","도봉파크빌2단지앞","127.0512457149","37.684132735"
"10813","도봉중학교.서원아파트","127.046214526","37.670538485"
"10814","극동유원아파트후문","127.050685298","37.6820001335"
"10815","도봉구청","127.0460150954","37.6688364291"
"10816","삼환아파트후문","127.0495741502","37.6802200817"
"10817","롯데마트.삼성아파트","127.045932583","37.6673839252"
"10818","삼환.동아에코빌아파트","127.0475733049","37.6805570067"
"10819","대상타운현대아파트","127.0461208838","37.6657646161"
"10820","노원교.성대야구장","127.0493545745","37.6790685997"
"10821","서울문화고등학교","127.0463759229","37.6639362299"
"10822","서울북부지방법원","127.0485936182","37.6769856293"
"10823","창동아이파크","127.0468821746","37.6614634724"
"10824","서울북부지방검찰청.성우현대아파트","127.0478287807","37.6758541909"
"10825","쌍용아파트","127.0486565532","37.6605139187"
"10826","도봉시장","127.0470617037","37.6747299568"
"10828","하나약국","127.046473053","37.6724630827"
"10830","창동하나로마트","127.0497471062","37.6556854855"
"10834","약초원.동아슈퍼","127.0159225084","37.6545703534"
"10836","환승장.기숙사","127.0232739332","37.6488535848"
"10837","농협하나로","127.05106281","37.6538241953"
"10838","법종사","127.018487944","37.6572020306"
"10840","도봉구민회관앞","127.0382788602","37.6541534245"
"11101","공릉시장","127.0741781792","37.6227408373"
"11102","공릉시장","127.0736211764","37.6231160369"
"11103","태릉입구역4번출구","127.0752002532","37.6195890997"
"11104","태릉입구역3번출구","127.0748409839","37.6194253308"
"11105","태릉입구역","127.0745342644","37.6174314251"
"11106","태릉입구역","127.0745338498","37.6170160254"
"11107","공릉1동삼익아파트","127.0728139144","37.6178001416"
"11108","공릉초등학교","127.0735465403","37.6186521132"
"11109","대주아파트","127.0719631752","37.6213166942"
"11110","공릉행복발전소","127.0723921996","37.6221490333"
"11111","공릉대아2차아파트","127.0713043223","37.6229904068"
"11112","태릉사거리","127.0782519594","37.6194735789"
"11113","경춘선숲길.토끼굴앞","127.0798059638","37.6192607834"
"11114","주유소앞다운복지관","127.0796605295","37.6188544927"
"11115","태릉사거리","127.0782639548","37.6190293364"
"11116","농협앞","127.0776573254","37.6184782736"
"11117","태릉입구역7번출구","127.0764977723","37.6178032176"
"11118","화랑대역1번출구","127.0832854305","37.6197810079"
"11119","공연초등학교","127.0761376181","37.6267629268"
"11120","공릉역","127.0742039968","37.6259198437"
"11121","서울과학기술대앞","127.0760165656","37.6302682172"
"11122","동신아파트","127.0777098924","37.6276242384"
"11123","현대성우아파트","127.0777958084","37.6274439652"
"11124","동부아파트","127.0784144592","37.6275048293"
"11125","한보아파트.삼익아파트","127.0804798611","37.6275466907"
"11126","삼익아파트.한보아파트","127.0802315101","37.6273269956"
"11127","원자력병원","127.08218124","37.6282997244"
"11128","원자력병원입구","127.0791634717","37.6265654006"
"11129","안마을","127.0795886481","37.6236852522"
"11130","두산힐스빌아파트","127.0788883617","37.6213870578"
"11131","두산힐스빌아파트","127.079046912","37.6213409964"
"11132","안마을","127.0794300566","37.6236970732"
"11133","효성화운트빌","127.0850407835","37.6282670614"
"11134","효성화운트빌원자력병원후문","127.0851237034","37.6274614335"
"11135","우방아파트","127.086035","37.626095"
"11136","태릉현대아파트","127.08596737","37.6251675653"
"11137","화랑타운아파트","127.086747","37.623608"
"11138","청솔아파트","127.0864770901","37.6231352496"
"11139","화랑대역2번출구","127.083590654","37.6202214222"
"11140","공릉중학교입구","127.0883708703","37.6218480002"
"11141","공릉중학교입구","127.0880402993","37.6220374749"
"11142","육군사관학교정문","127.0913199521","37.6239065331"
"11143","육군사관학교정문","127.0902613846","37.6235352001"
"11144","서울여대.육군사관학교행정안내소","127.0949727932","37.6260067781"
"11145","서울여대.육군사관학교행정안내소","127.0945526831","37.6261675083"
"11146","태릉국제사격장","127.0962777688","37.6276474938"
"11147","태릉국제사격장","127.0961867051","37.6281945254"
"11148","태릉강릉","127.0985753415","37.6301893532"
"11149","태릉강릉","127.098258","37.63046"
"11150","태릉선수촌","127.1032736039","37.633302178"
"11151","태릉선수촌","127.1035996118","37.6338984084"
"11152","한국체육과학연구원","127.1062793991","37.6355918609"
"11153","한국체육과학연구원","127.1054756331","37.6352934231"
"11154","삼육대앞","127.1084328965","37.6384153875"
"11155","삼육대앞","127.1082986159","37.6387780506"
"11156","담터고개","127.1112874447","37.6408369424"
"11157","원자력병원공릉동삼익2차아파트","127.0797928224","37.6260432496"
"11158","예수사랑교회","127.0871773715","37.6223048363"
"11159","서울과학기술대입구","127.071801265","37.6284740985"
"11160","서울과학기술대입구","127.0714657343","37.6282913824"
"11161","공릉역1번출구","127.0727862243","37.6265794185"
"11162","공릉역4번출구","127.0724178064","37.6263570777"
"11163","공릉신도2차아파트","127.0713664735","37.6251962218"
"11164","공릉대동2차아파트","127.0710519858","37.6268706243"
"11165","공릉대동2차아파트","127.0708401503","37.6268950809"
"11166","노원문화원","127.0699476545","37.6283778949"
"11167","노원문화원","127.0698345772","37.6286113424"
"11168","용원초등학교","127.0686258297","37.6287436096"
"11169","용원초등학교","127.068413898","37.6286698439"
"11170","공릉동.동신아파트앞","127.0776094529","37.6280018582"
"11171","공릉2단지","127.0675962468","37.6303039782"
"11172","서울과학기술대학교후문","127.083020412","37.6310420326"
"11173","영화교회","127.0715767647","37.6306548551"
"11174","서울과학기술대학교후문","127.0833571206","37.632242938"
"11175","공릉삼익아파트","127.0733714013","37.6294796422"
"11176","공연초등학교","127.0755405228","37.6267236629"
"11177","공릉역","127.0736172131","37.6259895946"
"11178","공릉1단지후문","127.0695946201","37.6312886007"
"11180","상계주공9단지","127.0584559747","37.6629604016"
"11181","노원고등학교","127.0545329249","37.6613205166"
"11182","임광아파트상가","127.057463","37.661178"
"11183","상계주공7단지","127.0591136049","37.6603667717"
"11184","대림아파트상가","127.0586794778","37.6603435605"
"11185","도봉면허시험장","127.0599658724","37.6574468479"
"11186","도봉면허시험장","127.0595396275","37.6573380333"
"11187","상계주공7단지","127.0598156383","37.6609052625"
"11188","상계주공7단지.광림교회앞","127.062782","37.660497"
"11189","상계10동우체국","127.0628214067","37.6607333963"
"11190","청원고등학교","127.0617198674","37.6650492388"
"11191","상계주공9단지","127.058796161","37.6645767657"
